#												
#   VizieR Astronomical Server vizier.u-strasbg.fr												
#    Date: 2021-04-26T06:10:12 [V1.99+ (14-Oct-2013)]												
#   In case of problem, please report to:	cds-question@unistra.fr											
#												
#												
#Coosys	J2000:	eq_FK5 J2000										
#INFO	votable-version=1.99+ (14-Oct-2013)											
#INFO	-ref=VIZ6086582db0ad4											
#INFO	-out.max=9999											
#INFO	queryParameters=18											
#-oc.form=dec												
#-out.max=9999												
#-nav=cat:J/AJ/159/60&tab:{J/AJ/159/60/table1}&key:source=J/AJ/159/60/table1&HTTPPRM:&												
#-source=J/AJ/159/60/table1												
#-order=I												
#-out=TIC												
#-out=Sec												
#-out=Outbst												
#-out=Flare												
#-out=tpeak												
#-out=e_tpeak												
#-out=E_tpeak												
#-out=Amp												
#-out=e_Amp												
#-out=E_Amp												
#-out=Ebol												
#-out=e_Ebol												
#-out=E_Ebol												
#												
												
#RESOURCE=yCat_51590060												
#Name: J/AJ/159/60												
#Title: 8695 flares from 1228 stars in TESS sectors 1 & 2 (Gunther+, 2020)												
#Table	J_AJ_159_60_table1:											
#Name: J/AJ/159/60/table1												
#Title: Catalog of all individual flares found in the Transiting Exoplanet Survey Satellite (TESS) sectors 1 and 2												
#Column	TIC	(I9)	[2760232/471015484] TESS input catalog identifier	[ucd=meta.id;meta.main]								
#Column	Sec	(I1)	[1/2] TESS sector	[ucd=meta.id;obs]								
#Column	Outbst	(I2)	[1/58] Outburst number	[ucd=meta.id]								
#Column	Flare	(I1)	[1/5] Flare number	[ucd=meta.id]								
#Column	tpeak	(F14.6)	[2458325/2458382] Peak time, posterior median, flare, Barycentric Julian Date	[ucd=time.epoch;stat.median]								
#Column	e_tpeak	(F9.6)	[2e-6/0.046] Lower uncertainty on tpeak	[ucd=stat.error]								
#Column	E_tpeak	(F9.6)	[2e-6/0.065] Upper uncertainty on tpeak	[ucd=stat.error;stat.max]								
#Column	Amp	(F8.5)	[0.00065/16] Flare amplitude, relative	[ucd=src.var.amplitude;arith.ratio]								
#Column	e_Amp	(F8.5)	[7e-5/3.4] Lower uncertainty on Amp	[ucd=stat.error]								
#Column	E_Amp	(F8.5)	[7e-5/1.5] Upper uncertainty on Amp	[ucd=stat.error;stat.max]								
#Column	Ebol	(E9.2)	[1e+30/9e+36]? Bolometric energy, flare; in erg units	[ucd=phys.energy]								
#Column	e_Ebol	(E9.2)	[1e+30/2e+36]? Lower uncertainty on Ebol	[ucd=stat.error]								
#Column	E_Ebol	(E9.2)	[1e+30/4e+36]? Upper uncertainty on Ebol	[ucd=stat.error;stat.max]								
TIC	Sec	Outbst	Flare	tpeak	e_tpeak	E_tpeak	Amp	e_Amp	E_Amp	Ebol	e_Ebol	E_Ebol
2760232	2	1	1	2458357.381046	0.000863	0.000854	0.01475	0.00168	0.0017	         	         	
2760232	2	2	1	2458357.843604	0.001059	0.001026	0.01389	0.00162	0.00175	         	         	
2760232	2	3	1	2458359.79077	2.6E-05	2.6E-05	0.28258	0.00817	0.00949	         	         	
2760232	2	3	2	2458359.793415	0.000195	0.000195	0.04634	0.00589	0.00598	         	         	
2760232	2	3	3	2458359.816881	0.001735	0.001565	0.01665	0.00185	0.00155	         	         	
2760232	2	3	4	2458359.876649	0.000255	0.000404	0.01459	0.00396	0.00433	         	         	
2760232	2	5	1	2458360.659582	0.000143	0.00015	0.03723	0.00206	0.00224	         	         	
2760232	2	7	1	2458368.775507	6.5E-05	5.5E-05	0.13041	0.01312	0.01632	         	         	
2760232	2	7	2	2458368.781088	0.000302	0.000407	0.06287	0.01261	0.00799	         	         	
2760232	2	7	3	2458368.778128	8.7E-05	0.000106	0.09619	0.01158	0.01259	         	         	
2760232	2	7	4	2458368.809784	0.000504	0.000649	0.01478	0.00276	0.00159	         	         	
2760232	2	8	1	2458369.180702	0.000183	0.000156	0.0254	0.00383	0.00542	         	         	
2760232	2	9	1	2458372.546995	1.9E-05	1.9E-05	0.42041	0.00651	0.00685	         	         	
2760232	2	9	2	2458372.559783	0.000399	0.000415	0.01953	0.00143	0.00146	         	         	
2760232	2	10	1	2458372.871245	9.2E-05	7.1E-05	0.05882	0.01621	0.02484	         	         	
2760232	2	11	1	2458373.787754	7.7E-05	7.4E-05	0.05056	0.00496	0.00606	         	         	
2760232	2	12	1	2458374.605507	3.3E-05	3.3E-05	0.20087	0.00323	0.00335	         	         	
2760232	2	13	1	2458378.876405	0.000149	0.000131	0.03382	0.00441	0.00579	         	         	
2761472	2	1	1	2458354.142921	5.3E-05	5.2E-05	0.18707	0.01131	0.01333	2.07E+032	1.91E+031	1.63E+031
2761472	2	2	1	2458355.124386	0.000229	0.000267	0.04921	0.0056	0.00626	1.41E+032	1.59E+031	2.02E+031
2761472	2	3	1	2458357.742383	0.000329	0.000469	0.053	0.01716	0.0383	3.36E+031	9.66E+030	1.3E+031
2761472	2	3	2	2458357.668146	0.000105	0.000101	0.10069	0.00841	0.00868	1.62E+032	1.29E+031	1.31E+031
2761472	2	4	1	2458358.314765	9E-06	9E-06	2.20258	0.02329	0.02405	1.77E+033	2.19E+031	1.95E+031
2761472	2	4	2	2458358.328226	0.000898	0.001147	0.04488	0.00446	0.00446	6.09E+032	1.03E+032	1.22E+032
2761472	2	5	1	2458358.530349	3.1E-05	3E-05	5.44296	0.22676	0.21683	1.81E+034	1.34E+033	7.96E+032
2761472	2	5	2	2458358.528234	2.5E-05	2.3E-05	7.26359	0.13909	0.20841	7.62E+033	4.82E+032	8.3E+032
2761472	2	6	1	2458358.799238	0.000411	0.000497	0.06651	0.0073	0.00835	3.83E+032	6.61E+031	8.85E+031
2761472	2	7	1	2458360.051478	0.000251	0.000264	0.06252	0.00937	0.01142	1.56E+032	2E+031	2.26E+031
2761472	2	8	1	2458360.748565	0.000259	0.000205	0.05507	0.01425	0.02379	5.01E+031	1.58E+031	1.8E+031
2761472	2	9	1	2458361.064651	0.000401	0.000721	0.04284	0.0059	0.00704	1.6E+032	2.77E+031	2.69E+031
2761472	2	10	1	2458362.8197	9E-05	8.5E-05	0.13841	0.0148	0.01782	1.51E+032	3.72E+031	3.69E+031
2761472	2	10	2	2458362.812531	0.000313	0.000317	0.04505	0.0081	0.0092	8.15E+031	3.67E+031	2.97E+031
2761472	2	10	3	2458362.822641	0.00042	0.000555	0.08233	0.01249	0.01124	7.93E+032	1.1E+032	1.38E+032
2761472	2	11	1	2458365.752566	0.000613	0.00064	0.03135	0.00321	0.00338	2.87E+032	4.55E+031	5.38E+031
2761472	2	12	1	2458366.07895	0.000836	0.000836	0.03267	0.00342	0.00359	2.85E+032	4.26E+031	4.43E+031
2761472	2	13	1	2458368.871535	3.8E-05	4E-05	0.26755	0.01492	0.01767	4.18E+032	2.56E+031	3.61E+031
2761472	2	13	2	2458368.969361	0.000692	0.000828	0.03248	0.00526	0.00565	1.55E+032	3.33E+031	4.16E+031
2761472	2	14	1	2458372.714686	9.8E-05	0.000121	0.10909	0.01016	0.01157	1.95E+032	2.6E+031	1.91E+031
2761472	2	16	1	2458376.049152	5E-05	5.2E-05	0.24465	0.02535	0.03106	2.72E+032	1.88E+031	1.81E+031
2761472	2	18	1	2458378.229141	0.000336	0.00035	0.07384	0.00655	0.00709	2.67E+032	2.7E+031	3.13E+031
5640393	2	1	1	2458354.512979	0.000274	0.000374	0.02089	0.00419	0.006	         	         	
5640393	2	2	1	2458354.975155	0.000322	0.000348	0.02272	0.00212	0.00234	         	         	
5640393	2	3	1	2458356.221188	0.00027	0.00021	0.01873	0.00272	0.00341	         	         	
5640393	2	4	1	2458358.631482	7.4E-05	8.5E-05	0.08336	0.00365	0.00381	         	         	
5640393	2	5	1	2458359.454815	0.000255	0.000306	0.01692	0.00262	0.0031	         	         	
5640393	2	5	2	2458359.533637	0.000224	0.000192	0.02104	0.00454	0.007	         	         	
5640393	2	6	1	2458360.259928	9E-06	9E-06	0.99872	0.00702	0.00712	         	         	
5640393	2	6	2	2458360.181328	9.3E-05	0.000116	0.03957	0.00626	0.01043	         	         	
5640393	2	6	3	2458360.263019	7.6E-05	7.2E-05	0.16318	0.00539	0.00562	         	         	
5640393	2	7	1	2458361.792756	0.001459	0.001572	0.01282	0.0015	0.00145	         	         	
5640393	2	8	1	2458363.205838	0.000542	0.000626	0.01205	0.00166	0.0017	         	         	
5640393	2	10	1	2458368.918534	0.000909	0.000918	0.0125	0.0013	0.00137	         	         	
5640393	2	11	1	2458373.115588	0.000373	0.000413	0.01608	0.00288	0.00319	         	         	
5640393	2	12	1	2458374.036125	0.000441	0.000442	0.0126	0.00287	0.00355	         	         	
5640393	2	12	2	2458374.11709	0.000315	0.000323	0.02329	0.0016	0.00155	         	         	
5640393	2	14	1	2458376.377708	0.000398	0.00035	0.016	0.00303	0.00372	         	         	
5640393	2	15	1	2458378.374747	0.000442	0.000448	0.01405	0.00293	0.00357	         	         	
5640393	2	16	1	2458378.531745	0.000117	0.000121	0.05255	0.00477	0.00648	         	         	
5640393	2	18	1	2458379.553454	0.000215	0.000312	0.01978	0.0036	0.00432	         	         	
5640393	2	19	1	2458379.954143	0.000149	0.000141	0.03794	0.00391	0.00439	         	         	
5640393	2	20	1	2458380.254443	0.000117	0.000121	0.03416	0.00487	0.00609	         	         	
5640393	2	21	1	2458380.69094	0.000905	0.000932	0.01873	0.00177	0.00192	         	         	
5656273	2	1	1	2458354.705918	3E-05	2.8E-05	0.03756	0.00207	0.00269	9.25E+032	5.89E+031	7.12E+031
5656273	2	2	1	2458354.953134	0.000118	0.000121	0.01164	0.00158	0.00221	4.09E+032	8.86E+031	6.97E+031
5656273	2	2	2	2458354.850198	0.000931	0.000634	0.00981	0.00122	0.00115	1.91E+033	5.09E+032	4.93E+032
5656273	2	4	1	2458357.871025	0.000247	0.000245	0.00887	0.00078	0.00079	6.9E+032	1.03E+032	1.34E+032
5656273	2	5	1	2458358.117659	9.8E-05	0.000105	0.01822	0.00149	0.00192	7.15E+032	9.32E+031	1.2E+032
5656273	2	6	1	2458360.567206	7.6E-05	0.000103	0.0198	0.00238	0.00452	4.97E+032	1.31E+032	1.83E+032
5656273	2	6	2	2458360.570543	0.000416	0.000496	0.00913	0.00182	0.00191	1.18E+033	3.2E+032	3.52E+032
5656273	2	7	1	2458362.131685	0.000108	0.000115	0.0154	0.00114	0.00126	6.05E+032	6.85E+031	7.31E+031
5656273	2	8	1	2458363.166721	0.00015	0.000154	0.0167	0.00085	0.00087	1.33E+033	1.34E+032	1.5E+032
5656273	2	9	1	2458364.283911	3.5E-05	3.8E-05	0.03563	0.00295	0.00398	9.49E+032	1.03E+032	1.29E+032
5656273	2	9	2	2458364.4007	6.4E-05	6.9E-05	0.02214	0.00164	0.00239	7.44E+032	1.08E+032	7.13E+031
5656273	2	10	1	2458364.844882	0.000409	0.000468	0.00691	0.0009	0.00089	8.96E+032	3.31E+032	4.02E+032
5656273	2	11	1	2458365.35606	5.1E-05	5E-05	0.02264	0.00346	0.00554	5.21E+032	6.84E+031	7.89E+031
5656273	2	12	1	2458366.230394	0.000459	0.000626	0.0055	0.00089	0.00091	7.6E+032	2.73E+032	3.93E+032
5656273	2	13	1	2458367.131422	5.9E-05	5.7E-05	0.0294	0.00105	0.00112	1.48E+033	1.42E+032	9.76E+031
5656273	2	14	1	2458368.749989	0.000427	0.000495	0.00708	0.00082	0.00086	6.78E+032	2.07E+032	3.18E+032
5656273	2	15	1	2458370.083948	0.000238	0.000268	0.00751	0.00087	0.00094	5.46E+032	1.15E+032	1.58E+032
5656273	2	16	1	2458370.49972	0.000628	0.00095	0.00581	0.0008	0.00081	6.41E+032	1.71E+032	2.38E+032
5656273	2	17	1	2458374.183377	4.9E-05	4.9E-05	0.04656	0.0012	0.00118	2.26E+033	1.27E+032	1.29E+032
5656273	2	17	2	2458374.261678	0.000382	0.000349	0.02087	0.00234	0.00219	4.37E+033	6.81E+032	8.97E+032
5656273	2	18	1	2458376.53919	0.000731	0.000879	0.00693	0.00107	0.00103	7.96E+032	2.89E+032	2.94E+032
5656273	2	19	1	2458377.37042	0.000507	0.000605	0.00614	0.00081	0.00083	9.53E+032	2.91E+032	2.88E+032
5656273	2	20	1	2458377.982285	0.00072	0.000792	0.00421	0.00077	0.00082	4.13E+032	1.85E+032	2.24E+032
5656273	2	21	1	2458378.963363	0.000413	0.000357	0.0075	0.00211	0.00362	2.69E+032	7.08E+031	1.25E+032
5656273	2	22	1	2458379.616029	9.3E-05	0.000111	0.01458	0.0013	0.00161	5.75E+032	7.68E+031	9.62E+031
5656273	2	23	1	2458380.816763	0.000357	0.000353	0.01319	0.00075	0.00074	2.7E+033	3.11E+032	3.53E+032
5656273	2	24	1	2458381.027519	8.6E-05	8.8E-05	0.0258	0.00162	0.0017	7.95E+032	7.89E+031	9.42E+031
5676537	2	1	1	2458354.436838	0.000345	0.000339	0.00681	0.00077	0.00081	1.72E+033	2.53E+032	2.6E+032
5676537	2	3	1	2458360.219406	0.00031	0.00034	0.00616	0.00062	0.00067	2.25E+033	2.8E+032	3.16E+032
5676537	2	4	1	2458362.083897	0.000205	0.000201	0.00605	0.00187	0.00332	4.71E+032	1.24E+032	2.31E+032
5676537	2	4	2	2458362.116165	0.001396	0.001497	0.00562	0.00041	0.00037	1.05E+034	1.04E+033	7.13E+032
5676537	2	5	1	2458363.398026	0.000523	0.000577	0.00493	0.00056	0.00059	1.75E+033	2.4E+032	2.51E+032
5676537	2	6	1	2458363.780987	0.000603	0.000658	0.00452	0.00065	0.00073	2.14E+033	3.62E+032	3.4E+032
5676537	2	7	1	2458365.996972	0.000676	0.000824	0.00489	0.00086	0.00095	1.91E+033	4.75E+032	9.61E+032
5676537	2	8	1	2458371.4966	0.000517	0.000818	0.00403	0.00064	0.00074	1.39E+033	3.38E+032	3.54E+032
5676537	2	8	2	2458371.5117	0.000279	0.000288	0.00528	0.0011	0.00149	7.91E+032	2.27E+032	2.49E+032
5676537	2	9	1	2458371.792388	0.000296	0.000376	0.00554	0.0007	0.00076	1.2E+033	2.09E+032	2.42E+032
5676537	2	10	1	2458379.445581	0.000399	0.000415	0.00748	0.00044	0.00046	3.99E+033	3.43E+032	3.35E+032
5676537	2	11	1	2458379.878187	0.000157	0.00016	0.01035	0.00077	0.00081	2.42E+033	2.4E+032	2.44E+032
5676537	2	12	1	2458380.181083	0.000388	0.000392	0.01052	0.00051	0.00049	9.03E+033	6.4E+032	4.66E+032
5725904	2	1	1	2458356.693794	0.000166	0.000217	0.14324	0.02157	0.02507	3.46E+032	4.95E+031	6.67E+031
5725904	2	2	1	2458365.060127	2.8E-05	2.8E-05	1.19549	0.03848	0.04289	2.03E+033	7.98E+031	5.95E+031
5727213	2	1	1	2458355.427876	0.000131	0.000101	0.06434	0.0118	0.01865	         	         	
5727213	2	2	1	2458355.858246	0.001747	0.002653	0.01049	0.00167	0.00277	         	         	
5727213	2	3	1	2458356.1282	0.000707	0.00071	0.01127	0.00147	0.00171	         	         	
5727213	2	4	1	2458356.60375	7E-05	7.6E-05	0.06244	0.00277	0.00301	         	         	
5727213	2	5	1	2458356.828426	8.5E-05	9.8E-05	0.1837	0.01025	0.00914	         	         	
5727213	2	5	2	2458356.825186	0.000115	0.000105	0.09797	0.00838	0.00945	         	         	
5727213	2	6	1	2458356.983437	0.000284	0.000295	0.01883	0.00156	0.00165	         	         	
5727213	2	7	1	2458357.160278	0.00015	0.00024	0.02753	0.005	0.01185	         	         	
5727213	2	7	2	2458357.166704	0.000804	0.001019	0.01821	0.00289	0.00301	         	         	
5727213	2	8	1	2458359.118143	0.000267	0.000258	0.01785	0.00389	0.00479	         	         	
5727213	2	8	2	2458359.156782	0.00203	0.002085	0.01173	0.00131	0.00126	         	         	
5727213	2	10	1	2458360.732776	0.000394	0.000596	0.01743	0.00204	0.00217	         	         	
5727213	2	10	2	2458360.815652	0.000544	0.00044	0.01101	0.00242	0.00309	         	         	
5727213	2	11	1	2458364.204876	0.000255	0.000312	0.02507	0.00202	0.00211	         	         	
5727213	2	12	1	2458364.977272	6.2E-05	5.6E-05	1.31645	0.04208	0.04869	         	         	
5727213	2	12	2	2458364.979599	2.2E-05	2E-05	0.52422	0.01493	0.01625	         	         	
5727213	2	12	3	2458364.975668	3.6E-05	1.8E-05	0.90031	0.18848	0.19485	         	         	
5727213	2	13	1	2458372.923219	0.000269	0.000315	0.03477	0.00339	0.00337	         	         	
5727213	2	13	2	2458372.912958	0.000293	0.00028	0.03052	0.00335	0.00334	         	         	
5727213	2	13	3	2458373.0472	8.6E-05	7.9E-05	0.07294	0.00541	0.00731	         	         	
5727213	2	14	1	2458373.047237	8.4E-05	8.1E-05	0.07014	0.00528	0.00613	         	         	
5727213	2	14	2	2458373.080076	0.000383	0.000573	0.01462	0.00335	0.00399	         	         	
5727213	2	15	1	2458373.879997	6.2E-05	7E-05	0.14036	0.01128	0.00834	         	         	
5727213	2	15	2	2458373.890413	0.000612	0.000688	0.03637	0.00696	0.00612	         	         	
5727213	2	15	3	2458373.884041	0.000124	0.000137	0.06696	0.00569	0.00718	         	         	
5727213	2	15	4	2458373.811233	0.000226	0.000223	0.041	0.00234	0.00233	         	         	
5727213	2	17	1	2458377.941415	0.000754	0.0008	0.01762	0.0012	0.00118	         	         	
5796048	2	1	1	2458358.964708	0.000154	0.000167	0.04898	0.00324	0.00338	3.01E+033	2.88E+032	3.45E+032
5796048	2	2	1	2458360.789182	0.000214	0.000219	0.03487	0.00948	0.01925	8.87E+032	2.78E+032	3.19E+032
5796048	2	3	1	2458363.299122	0.000129	0.000113	0.03904	0.00712	0.01224	6.99E+032	1.34E+032	2.01E+032
5796048	2	4	1	2458364.20241	0.000594	0.000509	0.27385	0.04368	0.04815	5.65E+034	1.59E+034	1.62E+034
5796048	2	4	2	2458364.24234	5.3E-05	5.1E-05	0.32315	0.01572	0.01328	1.81E+034	2.17E+033	3.13E+033
5796048	2	4	3	2458364.238564	0.000208	0.000328	0.15257	0.01525	0.01428	1.01E+034	1.94E+033	4.46E+033
5796048	2	5	1	2458369.654449	1.2E-05	1.2E-05	0.80808	0.01553	0.01911	1.51E+034	3.27E+032	2.69E+032
5796048	2	6	1	2458369.951944	0.000463	0.000548	0.0199	0.003	0.00313	1.58E+033	3.95E+032	5.3E+032
5796048	2	7	1	2458370.422689	0.000308	0.000306	0.02256	0.00348	0.00399	1.22E+033	3.12E+032	3.64E+032
5796048	2	8	1	2458370.793612	0.000511	0.000518	0.01861	0.00289	0.00312	1.24E+033	2.57E+032	3.96E+032
5796048	2	9	1	2458370.922301	6.6E-05	6.4E-05	0.13734	0.00494	0.00508	3.7E+033	1.91E+032	2.02E+032
5796048	2	10	1	2458373.463543	0.000214	0.000279	0.04686	0.00376	0.00394	2E+033	3.54E+032	4E+032
5796048	2	10	2	2458373.469156	0.000255	0.000274	0.03127	0.00377	0.00365	1.83E+033	4.63E+032	5.88E+032
5796048	2	11	1	2458376.327039	0.000261	0.000317	0.02261	0.00404	0.00546	9.52E+032	2.48E+032	3.5E+032
5796048	2	14	1	2458378.504707	0.000125	0.000145	0.04068	0.00535	0.00702	1.17E+033	2.5E+032	2.61E+032
5796048	2	15	1	2458379.662672	7.1E-05	6.6E-05	0.10757	0.0057	0.00641	2.52E+033	1.94E+032	1.79E+032
5796211	2	1	1	2458377.037952	0.000172	0.000154	0.08718	0.00916	0.00836	         	         	
5796211	2	1	2	2458377.041352	0.000398	0.000438	0.05023	0.00806	0.0089	         	         	
7151484	2	1	1	2458355.668618	0.000314	0.000408	0.01369	0.00118	0.00125	4.92E+032	8.96E+031	1.43E+032
7151484	2	1	2	2458355.73664	0.000433	0.000626	0.00722	0.00097	0.00101	2.07E+032	3.34E+031	3.83E+031
7151484	2	1	3	2458355.682112	0.001307	0.001354	0.00613	0.0008	0.0008	7.75E+032	1.77E+032	8.51E+031
7151484	2	2	1	2458356.34617	9.2E-05	8.3E-05	0.0193	0.00131	0.00155	2.53E+032	1.35E+031	2.65E+031
7151484	2	3	1	2458356.513972	0.000601	0.000727	0.00692	0.0012	0.00115	3.95E+032	9.55E+031	1.18E+032
7151484	2	4	1	2458358.585483	3.4E-05	3.7E-05	0.05769	0.00184	0.00193	6.28E+032	3.07E+031	2.89E+031
7151484	2	5	1	2458358.732741	9.6E-05	0.000105	0.03032	0.00208	0.00308	3.31E+032	5.53E+031	6.49E+031
7151484	2	5	2	2458358.738679	0.000331	0.00034	0.0137	0.00117	0.00135	8.06E+032	1.63E+032	1.18E+032
